"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
30 Nov 2024 08:15:44.000,42.659,2.249978,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:16:44.000,42.452,2.249976,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:17:44.000,42.238,2.249974,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:18:44.000,42.021,2.249973,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:19:44.000,41.806,2.249971,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:20:44.000,41.598,2.249970,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:21:44.000,41.399,2.249969,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:22:44.000,41.215,2.249968,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:23:44.000,41.049,2.249967,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:24:44.000,40.904,2.249966,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:25:44.000,40.781,2.249966,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:26:44.000,40.684,2.249965,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:27:44.000,40.612,2.249965,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:28:44.000,40.567,2.249965,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:29:44.000,40.549,2.249965,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:30:44.000,40.556,2.249965,-9999.990,-9999.990000,-47.262363,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:31:44.000,40.588,2.249965,-9999.990,-9999.990000,-50.717298,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:32:44.000,40.642,2.249966,-9999.990,-9999.990000,-42.223125,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:33:44.000,40.718,2.249966,-9999.990,-9999.990000,-33.544746,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:34:44.000,40.812,2.249967,-9999.990,-9999.990000,-31.409669,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:35:44.000,40.923,2.249967,-9999.990,-9999.990000,-34.549573,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:36:44.000,41.048,2.249968,-9999.990,-9999.990000,-52.547714,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:37:44.000,41.184,2.249969,-9999.990,-9999.990000,-31.010241,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:38:44.000,41.330,2.249970,-9999.990,-9999.990000,-26.463855,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:39:44.000,41.483,2.249970,-9999.990,-9999.990000,-25.748089,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:40:44.000,41.640,2.249971,-9999.990,-9999.990000,-28.547100,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 08:41:38.439,41.786,2.249972,-9999.990,-9999.990000,-38.790234,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
30 Nov 2024 09:31:38.230,41.844,2.250020,-9999.990,-9999.990000,-43.865255,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:32:38.000,41.730,2.250020,-9999.990,-9999.990000,-30.764972,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:33:38.000,41.619,2.250020,-9999.990,-9999.990000,-26.956761,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:34:38.000,41.509,2.250021,-9999.990,-9999.990000,-25.680036,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:35:38.000,41.404,2.250021,-9999.990,-9999.990000,-26.065623,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:36:38.000,41.303,2.250021,-9999.990,-9999.990000,-28.115174,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:37:38.000,41.206,2.250021,-9999.990,-9999.990000,-32.656072,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:38:38.000,41.115,2.250022,-9999.990,-9999.990000,-45.431899,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:39:38.000,41.031,2.250022,-9999.990,-9999.990000,-39.340687,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:40:38.000,40.952,2.250022,-9999.990,-9999.990000,-33.126894,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:41:38.000,40.882,2.250022,-9999.990,-9999.990000,-31.445059,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:42:38.000,40.819,2.250022,-9999.990,-9999.990000,-32.058747,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:43:38.000,40.764,2.250022,-9999.990,-9999.990000,-34.789627,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:44:38.000,40.718,2.250022,-9999.990,-9999.990000,-40.630284,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:45:38.000,40.681,2.250022,-9999.990,-9999.990000,-58.718880,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:46:38.000,40.653,2.250022,-9999.990,-9999.990000,-48.218825,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:47:38.000,40.635,2.250022,-9999.990,-9999.990000,-46.323729,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:48:38.000,40.626,2.250021,-9999.990,-9999.990000,-52.846900,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:49:38.000,40.627,2.250021,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:50:38.000,40.638,2.250021,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:51:38.000,40.658,2.250020,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:52:38.000,40.686,2.250020,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:53:38.000,40.723,2.250020,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:54:38.000,40.767,2.250019,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:55:38.000,40.819,2.250019,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:56:38.000,40.877,2.250018,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:57:38.000,40.939,2.250017,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:58:38.000,41.006,2.250016,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 09:59:38.000,41.076,2.250016,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:00:38.000,41.148,2.250015,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:01:38.000,41.221,2.250014,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:02:38.000,41.292,2.250013,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:03:38.000,41.362,2.250012,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:04:38.000,41.429,2.250011,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:05:38.000,41.492,2.250009,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:06:38.000,41.548,2.250008,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:07:38.000,41.599,2.250007,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:08:38.000,41.641,2.250005,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:09:38.000,41.676,2.250004,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:10:38.000,41.701,2.250002,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:11:38.000,41.716,2.250001,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:12:38.000,41.720,2.249999,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:13:38.000,41.714,2.249998,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:14:38.000,41.698,2.249996,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:15:38.000,41.671,2.249994,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:16:38.000,41.634,2.249993,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:17:38.000,41.587,2.249991,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:18:38.000,41.531,2.249989,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
30 Nov 2024 10:19:38.000,41.467,2.249988,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
